ID,OWNERSHIP,REVENUE,EXPERIENCE,MAIN_PRODUCT,NUM_BANKS,POSITION,COMP1,COMP2,COMP3,COMP4,SPEED1,SPEED2,SPEED3,SPEED4,DIGI1,DIGI2,DIGI3,DIGI4,REPU1,REPU2,REPU3,REPU4,RELA1,RELA2,RELA3,RELA4,STAFF1,STAFF2,STAFF3,STAFF4,COLL1,COLL2,COLL3,COLL4,DEC1,DEC2,DEC3,DEC4,WALLET_SHARE
514,3,3,4,5,2,2,4,4,3,4,2,2,2,2,3,4,4,4,4,4,4,3,3,3,3,3,5,4,5,4,4,3,4,3,3,4,3,2,2
515,1,2,3,1,4,2,4,4,4,4,3,4,3,3,2,1,1,1,4,5,5,4,3,3,3,3,4,5,4,5,3,3,3,2,2,3,3,3,1
516,1,2,2,3,2,2,5,4,3,4,5,5,5,5,3,3,3,3,4,4,4,4,4,5,3,5,5,5,5,5,4,4,4,4,5,4,5,5,1
517,1,2,3,3,2,2,4,3,4,3,2,2,3,3,4,3,3,3,4,3,4,4,4,3,4,4,3,3,3,2,4,4,4,4,3,3,4,3,2
518,3,3,3,4,1,4,3,3,2,2,4,3,3,2,3,3,2,3,2,2,3,2,4,4,3,4,4,3,3,3,4,3,2,2,1,2,2,2,1
519,5,1,1,2,2,2,3,3,2,3,4,4,3,3,4,4,4,3,5,5,3,4,3,2,3,3,4,5,4,4,4,5,5,4,3,3,3,3,1
520,1,1,4,1,1,1,4,5,4,4,3,2,1,2,4,3,5,3,3,4,4,5,5,5,5,5,4,4,5,4,5,5,5,5,3,4,2,4,4
521,2,1,4,1,2,3,3,3,3,3,5,5,5,5,5,4,5,5,4,4,3,3,3,5,3,4,4,4,5,5,4,4,5,4,4,4,4,3,3
522,1,1,3,3,3,2,4,5,3,4,3,3,2,2,4,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,5,4,5,4,3,2,4,3,1
523,4,3,4,3,4,4,4,4,4,3,4,5,4,4,4,5,4,4,5,5,4,5,3,4,3,4,5,5,5,5,5,5,4,4,5,4,5,5,1
524,3,1,3,1,1,2,5,5,5,5,3,4,2,2,4,5,4,4,5,5,5,5,5,5,5,5,4,3,4,4,4,3,5,3,5,5,5,5,4
525,3,4,4,2,2,3,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,4,5,5,2,3,4,3,5,4,4,4,3
526,2,1,3,4,4,2,2,2,3,2,5,4,4,4,4,5,3,4,4,4,4,4,4,3,4,3,5,3,4,4,4,5,4,5,3,3,3,3,1
527,1,1,3,3,1,3,4,3,5,4,3,4,4,4,2,2,3,3,3,3,3,3,5,5,4,4,4,4,4,4,3,5,4,5,4,3,3,2,1
528,1,3,2,5,1,4,5,5,4,4,2,4,4,3,5,4,5,4,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,3,5,3,1
529,1,2,4,3,1,2,4,5,5,3,4,4,4,4,5,4,5,4,5,5,5,5,3,3,4,3,5,5,5,5,4,4,4,4,5,4,5,5,2
530,3,2,3,2,2,2,4,4,4,3,3,3,3,3,4,4,4,5,5,4,4,5,5,5,5,5,4,5,4,5,3,3,4,3,5,4,4,5,2
531,3,2,2,2,1,2,3,3,2,3,4,5,4,5,5,5,5,5,2,3,2,2,4,4,3,3,4,4,4,3,5,4,3,4,4,4,4,5,3
532,5,2,1,3,4,2,4,4,4,5,3,3,4,3,5,4,4,5,5,4,5,5,4,3,3,3,5,5,5,5,3,3,4,4,4,5,5,3,2
533,5,1,3,1,2,2,3,3,3,3,5,5,5,5,3,5,4,4,5,5,5,5,2,2,3,2,3,2,2,2,4,3,3,2,3,3,3,3,1
534,2,4,3,2,2,2,2,4,3,4,4,3,3,4,5,5,5,5,2,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,2,2,2,2,2
535,3,4,3,3,1,2,4,3,4,4,5,4,5,5,5,4,4,4,5,4,5,4,5,5,5,5,4,5,5,5,2,3,3,3,4,5,5,4,4
536,4,2,4,1,2,2,3,3,3,4,3,3,4,4,2,1,3,1,4,4,3,4,4,4,5,5,4,4,4,4,4,5,4,4,3,4,4,3,3
537,3,1,1,3,2,2,4,4,4,5,2,2,2,1,3,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,3,3,3,3,5,4,4,3,3
538,1,2,3,2,3,2,4,4,2,3,5,4,4,4,5,5,5,5,5,3,3,4,5,5,5,5,5,4,4,5,3,3,2,4,3,3,4,3,1
539,2,1,2,5,3,1,4,3,4,2,4,4,5,4,3,3,4,3,5,5,5,5,2,3,3,4,5,4,4,4,3,3,2,3,3,2,4,5,1
540,1,1,4,1,2,1,4,3,4,3,4,4,4,4,4,3,5,5,4,4,4,4,4,5,5,4,3,3,4,5,3,3,4,4,3,4,3,3,3
541,4,1,4,1,3,1,5,4,4,5,5,5,5,5,5,4,3,4,3,4,4,3,5,4,5,4,5,5,5,5,4,4,5,5,3,4,3,4,2
542,2,2,3,2,3,2,3,4,4,4,4,4,5,3,5,4,5,5,2,3,2,2,4,4,4,3,5,4,4,4,4,4,4,4,3,3,3,3,1
543,1,3,3,1,3,2,4,4,4,4,2,4,4,3,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,3,3,4,4,5,2
544,2,2,2,3,1,2,4,4,5,3,3,3,3,4,3,2,2,2,4,5,4,4,5,4,4,4,5,5,5,5,2,3,2,3,4,4,3,4,3
545,2,3,3,3,1,2,4,5,4,4,4,4,4,4,5,4,5,4,5,5,5,5,4,4,5,5,4,4,5,4,4,4,4,4,5,5,5,5,3
546,1,2,4,1,1,3,4,4,4,4,3,2,2,2,3,4,3,4,4,4,4,4,5,4,4,5,4,4,4,4,4,3,4,4,4,3,3,3,2
547,1,1,3,2,2,1,3,2,3,3,5,5,5,5,5,4,4,5,4,4,4,3,5,5,5,5,4,3,2,3,4,4,4,4,3,3,4,4,1
548,2,2,2,2,2,3,4,3,4,3,3,5,3,4,4,4,4,4,3,4,3,3,4,4,4,4,2,4,4,4,4,3,4,4,2,1,2,2,1
549,2,4,3,2,2,3,4,3,3,3,4,5,4,4,5,4,4,4,3,3,3,2,3,3,3,2,3,4,3,3,4,4,4,4,4,4,5,4,2
550,3,1,4,4,3,3,5,5,4,4,3,2,3,3,5,3,4,5,2,3,3,3,3,3,4,4,4,5,5,5,4,4,5,5,3,3,3,3,1
551,2,3,2,3,3,4,3,3,3,3,4,4,4,4,5,5,5,5,3,3,3,3,3,4,4,4,3,3,3,3,2,1,3,3,2,3,2,3,1
552,3,2,2,3,3,1,4,3,3,3,5,5,5,5,3,3,4,3,4,4,3,5,3,4,4,3,5,5,4,5,2,3,3,1,3,2,3,3,1
553,2,2,3,3,2,1,3,4,4,4,3,3,3,4,3,2,3,2,4,5,5,5,4,4,4,5,5,4,5,4,4,4,4,4,4,5,5,5,4
554,2,2,4,2,2,4,5,4,5,4,5,3,5,5,3,3,4,4,4,5,4,4,4,5,4,3,5,3,4,4,5,5,5,5,4,4,5,4,2
555,3,2,1,4,1,2,5,5,5,4,5,4,4,4,3,4,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,4
556,1,3,2,3,1,2,4,4,4,4,3,3,3,4,4,3,3,3,5,5,5,5,3,3,3,3,3,4,4,4,5,5,5,5,3,5,4,4,4
557,1,3,2,3,1,3,4,4,4,4,4,4,4,4,4,4,3,3,5,4,4,4,2,2,2,2,3,3,3,4,4,3,3,4,5,4,4,5,3
558,1,2,2,4,2,3,4,4,4,4,5,4,5,5,3,3,3,3,4,4,4,4,4,4,4,3,3,2,3,2,3,1,2,2,3,4,4,3,1
559,3,1,3,1,2,4,4,4,4,5,4,3,3,4,3,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,2,2,3,2,4,3,3,4,1
560,2,2,3,3,3,4,2,3,4,3,3,4,4,4,4,4,4,3,2,3,2,2,4,3,3,4,3,3,3,3,1,3,2,3,2,4,3,3,2
561,2,4,3,1,1,3,5,4,4,5,2,2,2,2,3,4,3,3,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,2,2,2,1
562,1,1,3,1,3,2,3,3,4,4,2,2,3,3,4,4,4,4,5,5,5,5,4,4,5,4,4,4,4,3,4,4,4,5,4,4,3,3,2
563,1,2,2,1,2,3,5,4,5,4,4,2,2,3,4,4,4,4,3,4,3,3,2,2,2,3,3,4,4,4,4,4,5,3,4,4,4,4,2
564,1,2,4,5,2,1,3,3,3,3,4,4,3,5,4,3,3,4,5,5,5,5,4,3,4,5,4,4,5,4,4,4,4,4,5,4,4,4,3
565,1,3,3,4,2,2,5,3,4,5,3,2,3,3,4,3,4,4,3,3,3,2,3,4,3,5,4,5,5,5,2,3,2,3,2,3,2,2,1
566,2,1,4,3,2,4,3,3,3,4,3,4,3,5,4,4,3,4,2,3,3,3,4,4,3,3,4,4,4,3,3,2,3,3,2,2,3,2,1
567,1,2,3,3,2,2,4,4,2,3,5,5,4,5,2,3,2,3,5,5,5,5,5,5,5,5,3,3,3,5,3,3,4,5,4,4,3,4,2
568,2,3,2,2,2,2,4,4,4,4,5,4,5,5,3,2,2,2,5,4,4,4,5,5,5,4,3,4,4,3,4,5,4,4,5,4,5,5,2
569,4,1,3,4,1,1,4,4,3,3,4,4,4,4,5,5,4,5,5,5,4,5,4,3,5,4,5,4,4,5,4,4,4,3,4,4,4,4,2
570,1,1,2,2,1,3,5,5,5,5,4,5,4,4,3,4,4,5,4,3,4,4,3,3,3,3,5,4,5,4,3,3,3,3,5,4,4,5,3
571,2,4,3,2,2,2,4,4,3,5,3,2,4,4,5,5,4,5,4,3,3,4,3,4,4,5,5,5,5,5,5,4,5,4,4,5,5,4,4
572,3,1,1,1,3,3,3,3,4,3,5,5,5,5,4,5,4,4,4,4,3,4,4,3,3,4,5,5,5,5,4,4,4,4,3,4,3,4,2
573,1,3,2,3,2,2,4,5,4,4,3,2,3,4,5,5,4,4,2,3,4,3,4,3,4,4,4,3,4,4,4,2,3,3,4,5,4,4,4
574,2,2,4,3,3,3,2,2,2,2,5,5,5,5,3,4,3,3,3,3,3,2,4,3,4,3,4,4,4,3,3,2,3,3,3,4,4,3,2
575,3,1,2,2,2,3,3,4,4,4,3,4,4,4,4,4,3,5,5,5,4,5,2,4,2,3,4,4,4,5,4,5,3,4,5,4,4,4,3
576,4,3,4,1,4,2,5,4,4,4,3,2,2,3,5,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,5,3,4,5,5,5,5,1
577,1,2,2,3,3,2,5,4,4,4,5,5,5,4,2,3,2,2,4,5,3,4,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4
578,4,2,3,1,2,2,5,4,5,5,5,5,5,4,4,5,5,5,3,4,3,4,5,5,5,4,5,4,5,4,5,4,5,5,5,5,5,5,3
579,2,2,3,3,2,4,3,3,4,4,4,4,5,4,5,5,5,5,4,4,3,3,3,4,4,4,3,3,3,3,4,3,3,4,3,2,3,3,1
580,1,2,3,5,3,3,4,4,3,4,5,5,4,4,4,5,4,5,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,5,5,4,5,3
581,2,1,2,2,2,4,3,3,3,3,3,3,3,5,4,4,5,4,5,4,4,4,4,5,4,4,3,3,4,4,3,3,3,3,5,4,4,5,2
582,5,2,2,1,2,2,3,3,5,3,3,3,4,4,3,4,4,4,3,4,3,4,4,4,5,5,4,3,4,5,4,4,4,2,5,4,5,5,2
583,2,4,1,3,1,3,4,4,3,3,4,3,4,4,4,3,3,3,3,2,3,2,3,3,2,3,2,2,2,3,3,3,4,3,3,3,3,4,3
584,1,1,2,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,5,4,4,4,3,3,2,3,5,4,4,4,4,4,5,4,4,3,4,4,1
585,2,2,3,2,3,3,3,3,3,3,4,4,4,3,2,2,2,3,4,4,4,3,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,1
586,1,1,4,5,1,4,3,3,3,3,2,3,3,2,4,3,3,3,5,5,5,5,2,2,2,2,3,3,3,4,4,4,4,4,5,3,4,4,2
587,1,3,4,1,2,2,4,4,5,5,5,5,4,4,3,3,3,3,4,5,4,4,3,4,4,4,5,5,5,4,5,4,4,5,5,5,5,5,3
588,1,1,4,2,2,1,5,5,5,5,3,4,4,4,5,5,5,5,3,3,4,3,4,3,4,4,4,4,5,3,4,4,3,4,3,4,4,4,2
589,1,4,4,3,1,3,2,2,2,2,5,4,5,4,5,4,4,4,2,2,1,2,2,3,3,2,4,5,4,5,5,3,4,4,2,2,2,2,1
590,1,2,3,4,4,3,3,2,4,3,5,5,5,4,4,5,5,4,5,5,5,5,3,3,3,4,4,4,4,3,2,3,3,3,5,4,4,3,2
591,1,1,2,1,1,2,4,4,3,4,4,4,4,5,5,4,5,5,3,4,4,4,4,5,4,5,3,3,3,3,3,4,4,3,4,5,4,4,4
592,2,1,4,3,1,2,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,5,4,4,3,4,3,4,3,2,2,2,3,3,3,3,3,1
593,1,1,3,2,2,2,4,4,4,5,4,3,3,2,5,5,4,4,5,5,5,5,5,4,3,4,5,4,4,3,3,3,3,3,3,3,4,3,1
594,1,2,3,2,3,2,4,5,3,3,5,5,5,5,5,4,4,3,5,5,5,4,5,4,5,5,4,4,4,4,3,4,2,4,3,4,3,3,1
595,4,1,1,1,1,2,3,3,3,4,5,5,5,5,4,4,4,3,4,4,4,4,3,3,3,4,3,4,4,3,4,4,4,3,4,3,4,3,2
596,2,3,3,4,2,3,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,5,4,5,5,5,5,5,5,4,4,3,3,5,5,5,5,4,3
597,2,2,3,1,2,3,5,4,4,4,5,4,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,3,2,3,3,5,5,5,4,2
598,1,1,4,1,1,2,3,2,3,2,4,4,2,3,4,4,4,3,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3
599,1,2,3,1,1,2,3,3,3,3,3,3,3,3,5,5,4,5,4,3,3,3,5,4,5,5,3,2,4,2,4,3,3,3,4,4,4,4,3
600,1,2,3,4,2,2,3,3,4,4,3,4,3,3,3,3,2,2,5,5,4,4,4,4,4,4,4,4,4,4,2,2,1,2,3,2,4,3,1
601,1,1,4,3,2,2,3,3,4,3,4,4,4,3,3,4,4,3,4,5,4,4,4,4,3,3,4,3,4,4,3,4,2,3,3,3,3,3,2
602,1,1,1,3,4,3,5,5,5,5,4,3,3,4,5,4,4,5,4,5,4,4,3,3,3,3,4,5,5,5,3,2,3,3,5,4,4,4,2
603,1,1,3,1,3,4,4,4,3,3,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,5,3,3,4,3,4,5,5,4,3,4,4,4,1
604,1,3,1,2,4,2,4,5,4,3,4,4,5,4,4,5,3,3,5,5,5,4,4,4,4,4,3,3,3,4,5,4,4,4,4,4,4,3,2
605,1,2,3,2,1,3,5,5,4,5,3,3,4,3,4,5,5,4,4,4,3,3,5,5,5,5,5,4,5,5,4,3,5,5,4,4,4,4,4
606,2,2,4,3,4,4,4,3,2,2,3,5,4,4,3,4,4,4,4,3,5,4,3,4,3,4,4,4,4,3,2,2,2,3,3,3,3,3,1
607,1,3,2,4,2,3,3,2,2,3,5,5,5,4,4,4,4,4,5,5,5,5,4,3,3,4,3,3,3,3,5,5,3,4,5,4,5,5,2
608,1,3,4,1,2,2,3,3,2,3,4,4,3,4,5,4,4,5,3,4,4,4,4,4,4,4,2,3,2,2,4,4,4,5,3,2,3,3,1
609,2,2,2,3,1,4,4,5,5,4,5,5,4,5,4,4,5,5,2,2,3,3,5,4,5,4,5,5,5,5,1,1,3,2,3,3,3,3,1
610,2,3,4,1,1,2,4,3,3,3,3,2,3,3,5,5,5,5,3,2,2,3,4,4,4,4,5,5,5,4,2,4,4,3,3,3,2,3,1
611,1,1,4,2,2,2,3,3,4,4,4,5,5,5,4,3,4,5,5,5,5,5,5,4,4,4,3,2,2,2,4,5,4,5,4,5,4,4,2
612,3,1,4,1,2,1,5,5,5,5,3,3,4,3,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,5,4,4,5,5,4,5,5,2
613,2,1,1,1,1,2,3,4,4,4,3,3,3,3,4,3,3,3,5,4,4,4,4,4,4,3,5,5,5,4,4,3,4,4,4,3,3,3,1
614,1,1,4,1,2,1,4,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,5,5,5,5,4,3,4,3,4,4,3,4,4,5,4,3,4
615,3,2,3,2,1,2,3,3,3,5,2,4,3,2,2,1,2,3,4,5,3,5,5,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,2
616,4,4,2,1,2,2,5,5,4,5,4,4,4,4,5,5,5,5,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3
617,1,1,4,3,2,3,5,4,5,5,4,3,4,3,4,3,3,3,4,5,5,5,5,5,5,5,4,3,3,4,5,4,4,4,5,5,4,5,4
618,1,1,2,2,3,3,4,5,4,4,4,5,5,5,4,3,4,4,4,4,4,4,2,2,2,2,2,2,3,3,4,2,3,3,3,3,4,4,2
619,3,2,4,1,3,2,4,5,5,4,4,4,3,4,2,4,3,3,3,3,3,3,5,5,5,5,4,5,4,4,5,5,5,4,3,4,3,4,1
620,3,4,1,3,2,3,3,3,3,3,2,3,3,3,4,5,5,4,3,4,4,4,3,2,3,2,3,2,2,2,3,4,3,3,3,3,3,3,2
621,1,1,3,1,2,3,3,3,3,3,5,5,5,4,4,4,4,5,4,4,4,4,4,3,4,3,4,4,5,4,3,3,4,3,3,3,4,5,2
622,1,2,3,2,2,3,4,3,5,5,3,3,4,3,4,3,3,3,4,4,4,5,4,4,4,4,5,4,5,5,4,5,5,4,4,4,4,3,3
623,1,1,1,3,3,1,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,4,3,3,3,4,5,4,3,2,3,3,1
624,2,1,2,1,2,3,4,3,3,4,4,4,4,4,4,3,3,3,1,2,1,1,5,4,5,4,4,4,4,2,4,4,5,5,3,3,4,3,2
625,2,4,1,1,1,4,4,3,3,3,3,4,5,4,4,3,3,2,3,3,3,3,2,3,3,2,4,4,4,4,3,3,3,2,3,3,3,4,1
626,1,4,3,2,1,3,3,3,2,3,3,4,3,4,1,1,2,1,3,3,2,3,2,3,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3
627,2,1,2,4,2,2,4,5,4,4,5,4,4,5,3,4,3,2,5,5,5,5,3,4,3,3,4,3,3,2,4,4,5,4,4,4,3,4,3
628,3,4,3,2,2,2,4,4,5,4,4,4,3,4,4,5,5,4,4,4,3,3,3,5,5,4,5,5,5,5,5,3,4,4,4,4,5,4,3
629,1,2,2,3,3,3,4,4,4,4,5,5,5,5,2,3,3,3,5,4,4,5,3,4,5,3,5,5,5,4,3,3,2,4,4,4,4,4,2
630,1,3,2,2,1,2,3,3,3,3,3,4,3,4,1,2,2,3,5,4,4,5,3,3,4,4,3,4,3,4,3,3,4,4,3,3,3,3,2
631,2,2,3,1,2,1,3,4,3,3,4,5,3,4,4,4,4,3,3,2,4,2,3,3,4,3,4,2,3,3,3,3,3,3,2,3,3,3,2
632,4,2,1,2,3,2,3,2,2,2,4,4,4,3,2,2,2,3,4,4,3,4,3,3,3,2,3,3,3,3,4,4,5,4,5,3,4,4,1
633,2,2,4,3,3,3,5,5,5,5,4,5,5,5,5,5,5,5,4,4,5,4,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,3
634,2,2,4,1,2,3,4,3,4,3,4,3,4,4,5,5,5,5,4,4,3,4,5,5,5,4,4,4,4,4,3,4,4,4,3,4,3,3,2
635,1,1,3,1,2,1,4,4,4,4,5,5,5,5,3,5,4,4,4,3,4,3,4,5,4,3,5,4,5,5,5,5,5,5,4,4,4,4,2
636,2,1,3,1,2,4,3,4,3,4,4,4,4,4,5,5,5,4,4,4,4,4,4,5,3,4,3,3,4,3,4,4,4,4,3,3,4,5,2
637,2,1,4,2,4,2,5,5,5,5,4,3,3,4,5,4,4,5,5,5,5,5,3,4,5,4,3,3,3,3,4,5,4,3,5,3,4,4,1
638,1,2,2,5,1,3,2,2,4,3,4,5,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,5,4,3,3,3,2
639,1,1,1,1,4,3,3,3,4,3,5,5,5,4,3,3,2,3,5,5,5,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,3,1
640,1,2,2,2,2,3,4,4,3,3,3,3,2,3,3,3,4,4,4,5,4,4,3,3,4,3,3,4,3,2,3,4,5,2,3,3,3,4,2
641,1,4,4,1,2,4,5,4,4,5,3,2,2,2,4,3,3,4,3,2,3,3,2,2,3,3,3,3,2,3,2,3,2,3,2,3,3,3,2
642,1,1,1,5,1,2,5,4,5,5,3,3,3,4,3,4,4,3,4,4,5,4,3,2,4,2,4,4,4,3,3,4,3,3,3,4,3,3,2
643,1,2,3,1,2,3,5,5,4,5,2,3,2,3,4,3,4,3,5,3,3,4,3,3,3,2,4,2,3,3,4,3,4,4,3,4,4,4,1
644,1,2,4,2,2,1,3,4,3,4,3,3,3,3,2,2,4,3,2,3,2,3,3,3,4,3,4,3,4,4,3,4,4,3,3,3,3,4,1
645,1,3,4,3,1,3,4,2,3,4,5,3,4,4,4,3,4,3,5,5,4,5,4,3,4,4,4,5,4,5,4,4,5,5,4,4,4,4,3
646,4,1,3,3,2,3,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,5,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,2
647,2,2,1,2,4,3,4,3,4,4,2,3,2,3,4,4,4,4,5,5,5,5,4,3,4,3,5,5,5,4,2,2,3,2,5,4,4,4,2
648,2,3,4,1,2,2,5,5,5,5,4,4,4,4,3,3,4,3,4,4,4,4,5,4,5,4,3,3,4,3,3,3,4,3,5,4,4,4,2
649,3,4,3,2,3,3,3,3,2,4,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,3,3,4,4,2
650,2,2,1,1,1,1,4,4,5,4,2,2,2,3,3,3,3,2,4,4,5,4,4,5,4,4,2,3,3,3,4,3,3,4,4,3,3,3,1
651,1,2,1,1,2,1,4,4,4,4,4,4,4,4,4,3,3,3,5,5,5,5,4,4,5,4,4,3,4,3,4,4,5,4,4,3,4,4,1
652,2,2,4,2,1,3,5,5,5,5,5,4,5,5,4,3,4,3,3,3,3,2,5,5,5,5,4,3,3,3,5,5,5,5,4,4,3,4,3
653,2,3,3,1,2,2,3,3,2,3,4,4,3,4,3,3,3,3,2,2,1,2,3,3,3,3,4,4,4,4,4,4,3,3,3,3,2,2,2
654,3,2,4,1,4,3,3,3,3,3,5,5,5,5,3,3,3,4,4,5,4,5,4,5,5,5,4,3,4,4,4,3,3,4,4,4,3,4,1
655,2,1,4,2,2,2,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,2
656,1,4,3,5,1,1,3,4,3,4,4,4,4,5,4,4,4,3,4,4,5,5,3,4,4,3,3,3,3,3,5,4,4,5,5,4,4,5,2
657,1,2,3,2,2,3,4,3,4,4,3,3,3,3,5,5,5,5,4,3,5,4,3,3,3,4,3,3,3,3,3,2,3,3,3,4,3,3,3
658,1,2,3,1,2,2,4,4,3,3,3,3,3,3,3,4,4,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,4,4,3,4,3,2,3
659,2,1,2,1,2,2,4,3,4,3,4,3,4,3,3,4,3,3,2,2,2,2,4,3,4,4,3,4,4,4,3,4,4,5,5,4,4,4,3
660,2,2,3,5,3,3,3,2,3,3,5,5,5,5,4,4,4,3,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,5,5,5,2
661,1,2,4,1,3,2,5,5,5,4,4,2,3,3,5,5,5,5,3,4,3,4,4,3,4,3,5,5,5,4,5,5,4,5,4,4,4,4,1
662,5,2,3,1,2,2,5,5,4,4,4,4,4,4,3,3,3,4,4,3,4,4,5,5,5,5,3,3,3,3,4,4,4,4,4,3,5,3,2
663,2,1,4,2,2,2,4,3,3,3,4,5,5,4,3,3,3,3,5,5,5,5,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,3,2
664,1,2,3,2,1,3,3,4,3,3,4,4,5,4,3,5,3,3,3,4,4,4,4,4,5,4,4,5,5,5,4,4,3,4,4,4,5,5,2
665,1,4,3,2,1,3,4,4,3,3,4,4,4,4,5,4,5,4,5,5,5,5,4,3,3,5,4,4,4,4,4,4,3,4,4,4,3,4,2
666,1,1,3,1,2,3,4,3,3,2,4,5,4,5,3,3,3,2,5,4,5,4,3,4,3,4,3,3,4,2,3,2,3,4,3,3,4,3,2
667,1,4,3,1,2,1,3,3,4,4,5,4,4,4,5,4,5,5,5,5,5,5,3,4,4,4,4,3,5,5,3,3,3,4,4,3,3,3,1
668,1,2,3,5,2,3,3,3,3,4,5,5,5,5,5,5,5,5,4,3,3,4,4,5,5,5,3,4,4,3,4,4,4,4,3,4,4,4,2
669,1,3,2,1,2,3,4,3,4,4,3,3,4,3,4,3,3,3,5,5,5,5,4,3,4,5,3,3,4,3,4,3,3,3,4,4,4,4,2
670,1,3,3,3,1,3,3,3,3,2,4,4,4,4,3,4,3,3,2,2,2,2,3,4,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2
671,1,2,1,3,2,2,2,1,2,3,5,5,5,5,4,2,2,2,4,4,4,4,2,3,3,2,5,5,5,5,4,4,3,4,4,4,4,4,2
672,4,3,3,2,1,3,5,5,5,5,4,4,5,5,5,5,5,4,3,4,4,4,5,5,5,5,3,4,4,5,3,2,3,3,5,4,5,4,2
673,1,3,3,1,1,3,5,4,5,5,4,5,4,4,4,4,4,4,5,5,5,5,4,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,2
674,2,2,3,1,3,1,4,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,3,4,3,3,5,5,5,5,4,5,5,5,4,5,4,4,2
675,1,1,4,2,1,2,5,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,5,5,4,5,4,5,5,5,4,4,5,5,4,4,4,4,2
676,5,2,3,4,2,4,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,4,2,4,3,4,3,3,4,5,5,5,5,5,5,5,4,3
677,1,3,3,4,1,1,5,5,5,4,4,4,3,4,4,4,4,3,4,5,5,4,5,5,4,5,3,3,4,3,2,3,2,2,5,4,4,4,3
678,1,3,3,1,3,4,2,3,3,3,3,4,3,4,5,4,4,4,4,5,4,3,3,4,3,4,5,4,4,4,3,3,4,4,4,4,4,4,1
679,4,3,3,1,2,3,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,4,5,5,4,5,5,4,3,4,3,5,5,4,4,5,3
680,3,2,1,4,1,3,3,4,4,3,5,4,4,5,4,3,3,3,4,3,4,4,5,5,5,5,2,3,2,3,4,4,4,4,4,4,3,3,2
681,3,3,2,3,2,2,3,4,3,2,5,5,4,5,4,4,3,4,5,4,4,4,3,3,3,3,5,5,5,5,3,3,4,4,4,3,4,3,1
682,1,1,2,4,3,2,4,5,4,4,4,4,4,4,3,3,3,3,5,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,3,4,5,4,1
683,1,2,3,1,4,4,4,5,4,5,5,4,5,4,5,5,4,5,5,4,5,5,4,4,4,4,5,5,5,5,3,3,4,4,5,5,5,5,3
684,2,1,1,2,1,2,5,5,5,5,4,3,3,3,5,5,4,5,3,3,3,3,5,5,5,5,5,5,5,5,3,4,3,3,4,5,5,5,4
685,4,1,2,3,3,3,3,4,4,3,4,4,5,4,4,3,3,3,5,5,5,5,4,5,4,3,4,4,3,4,5,5,5,5,5,4,5,5,1
